geo,Area,Periodo,Valor
15537,Paz De Río,2014,0.996400
15087,Belén,2013,0.996500
15599,Ramiriquí,2013,0.996500
15621,Rondón,2014,0.996500
15380,La Capilla,2013,0.996600
15172,Chinavita,2014,0.996600
15491,Nobsa,2012,0.996700
15189,Ciénega,2012,0.996800
15759,Sogamoso,2013,0.996800
15500,Oicatá,2014,0.996800
15763,Sotaquirá,2012,0.996900
15776,Sutamarchán,2012,0.996900
15537,Paz De Río,2013,0.996900
15106,Briceño,2012,0.997000
15897,Zetaquira,2013,0.997000
15686,Santana,2014,0.997000
15806,Tibasosa,2014,0.997000
15109,Buenavista,2012,0.997100
15215,Corrales,2012,0.997100
15664,San José De Pare,2013,0.997100
15753,Soatá,2014,0.997100
15837,Tuta,2014,0.997100
15223,Cubará,2013,0.997200
15638,Sáchica,2013,0.997200
15667,San Luis De Gaceno,2013,0.997200
15296,Gámeza,2013,0.997300
15325,Guayatá,2014,0.997300
15172,Chinavita,2012,0.997400
15790,Tasco,2012,0.997500
15367,Jenesano,2014,0.997500
15442,Maripí,2014,0.997500
15514,Páez,2014,0.997500
15533,Paya,2014,0.997500
15757,Socha,2014,0.997500
15816,Togüí,2012,0.997600
15476,Motavita,2013,0.997600
15514,Páez,2013,0.997600
15740,Siachoque,2013,0.997600
15879,Viracachá,2013,0.997600
15131,Caldas,2013,0.997700
15696,Santa Sofía,2013,0.997700
15740,Siachoque,2012,0.997800
15822,Tota,2013,0.997800
15778,Sutatenza,2014,0.997800
15476,Motavita,2012,0.997900
15185,Chitaraque,2013,0.997900
15299,Garagoa,2013,0.997900
15763,Sotaquirá,2014,0.997900
15664,San José De Pare,2012,0.998000
15218,Covarachía,2013,0.998000
15491,Nobsa,2013,0.998000
15542,Pesca,2014,0.998000
15176,Chiquinquirá,2012,0.998100
15212,Coper,2013,0.998100
15407,Villa De Leyva,2012,0.998200
15425,Macanal,2013,0.998200
15861,Ventaquemada,2013,0.998200
15097,Boavita,2014,0.998200
15804,Tibaná,2014,0.998200
15212,Coper,2012,0.998300
15109,Buenavista,2013,0.998300
15189,Ciénega,2013,0.998300
15804,Tibaná,2013,0.998300
15104,Boyacá,2014,0.998300
15599,Ramiriquí,2014,0.998300
15087,Belén,2012,0.998400
15531,Pauna,2012,0.998400
15667,San Luis De Gaceno,2014,0.998400
15325,Guayatá,2012,0.998500
15600,Ráquira,2012,0.998600
15223,Cubará,2012,0.998700
15238,Duitama,2012,0.998700
15296,Gámeza,2012,0.998700
15897,Zetaquira,2012,0.998800
15753,Soatá,2013,0.998800
15814,Toca,2013,0.998800
15185,Chitaraque,2014,0.998800
15476,Motavita,2014,0.998800
15776,Sutamarchán,2014,0.998800
15180,Chiscas,2012,0.998900
15599,Ramiriquí,2012,0.998900
15753,Soatá,2012,0.998900
15097,Boavita,2013,0.998900
15764,Soracá,2013,0.998900
15681,San Pablo De Borbur,2014,0.999000
15097,Boavita,2012,0.999100
15822,Tota,2012,0.999100
15531,Pauna,2013,0.999100
15681,San Pablo De Borbur,2013,0.999100
15764,Soracá,2012,0.999200
15835,Turmequé,2012,0.999200
15507,Otanche,2012,0.999300
15757,Socha,2012,0.999300
15176,Chiquinquirá,2013,0.999300
15299,Garagoa,2014,0.999300
15299,Garagoa,2012,0.999600
15861,Ventaquemada,2012,0.999600
15646,Samacá,2012,0.999800
15022,Almeida,2012,1.000000
15092,Betéitiva,2012,1.000000
15114,Busbanzá,2012,1.000000
15131,Caldas,2012,1.000000
15135,Campohermoso,2012,1.000000
15162,Cerinza,2012,1.000000
15232,Chíquiza,2012,1.000000
15183,Chita,2012,1.000000
15187,Chivatá,2012,1.000000
15236,Chivor,2012,1.000000
15218,Covarachía,2012,1.000000
15224,Cucaita,2012,1.000000
15244,El Cocuy,2012,1.000000
15248,El Espino,2012,1.000000
15272,Firavitoba,2012,1.000000
15276,Floresta,2012,1.000000
15293,Gachantivá,2012,1.000000
15317,Guacamayas,2012,1.000000
15332,GÜICÁN DE LA SIERRA,2012,1.000000
15362,Iza,2012,1.000000
15368,Jericó,2012,1.000000
15380,La Capilla,2012,1.000000
15403,La Uvita,2012,1.000000
15401,La Victoria,2012,1.000000
15377,Labranzagrande,2012,1.000000
15425,Macanal,2012,1.000000
15442,Maripí,2012,1.000000
15464,Mongua,2012,1.000000
15466,Monguí,2012,1.000000
15494,Nuevo Colón,2012,1.000000
15500,Oicatá,2012,1.000000
15514,Páez,2012,1.000000
15518,Pajarito,2012,1.000000
15522,Panqueba,2012,1.000000
15533,Paya,2012,1.000000
15537,Paz De Río,2012,1.000000
15550,Pisba,2012,1.000000
15580,Quípama,2012,1.000000
15621,Rondón,2012,1.000000
15638,Sáchica,2012,1.000000
15660,San Eduardo,2012,1.000000
15673,San Mateo,2012,1.000000
15676,San Miguel De Sema,2012,1.000000
15681,San Pablo De Borbur,2012,1.000000
15696,Santa Sofía,2012,1.000000
15720,Sativanorte,2012,1.000000
15723,Sativasur,2012,1.000000
15755,Socotá,2012,1.000000
15761,Somondoco,2012,1.000000
15762,Sora,2012,1.000000
15774,Susacón,2012,1.000000
15798,Tenza,2012,1.000000
15806,Tibasosa,2012,1.000000
15810,Tipacoque,2012,1.000000
15814,Toca,2012,1.000000
15839,TUTAZÁ,2012,1.000000
15842,Úmbita,2012,1.000000
15879,Viracachá,2012,1.000000
15022,Almeida,2013,1.000000
15051,Arcabuco,2013,1.000000
15092,Betéitiva,2013,1.000000
15114,Busbanzá,2013,1.000000
15135,Campohermoso,2013,1.000000
15162,Cerinza,2013,1.000000
15232,Chíquiza,2013,1.000000
15180,Chiscas,2013,1.000000
15183,Chita,2013,1.000000
15187,Chivatá,2013,1.000000
15224,Cucaita,2013,1.000000
15226,Cuítiva,2013,1.000000
15244,El Cocuy,2013,1.000000
15248,El Espino,2013,1.000000
15272,Firavitoba,2013,1.000000
15276,Floresta,2013,1.000000
15293,Gachantivá,2013,1.000000
15317,Guacamayas,2013,1.000000
15332,GÜICÁN DE LA SIERRA,2013,1.000000
15362,Iza,2013,1.000000
15368,Jericó,2013,1.000000
15403,La Uvita,2013,1.000000
15401,La Victoria,2013,1.000000
15377,Labranzagrande,2013,1.000000
15442,Maripí,2013,1.000000
15466,Monguí,2013,1.000000
15494,Nuevo Colón,2013,1.000000
15522,Panqueba,2013,1.000000
15533,Paya,2013,1.000000
15550,Pisba,2013,1.000000
15600,Ráquira,2013,1.000000
15621,Rondón,2013,1.000000
15660,San Eduardo,2013,1.000000
15673,San Mateo,2013,1.000000
15676,San Miguel De Sema,2013,1.000000
15720,Sativanorte,2013,1.000000
15723,Sativasur,2013,1.000000
15755,Socotá,2013,1.000000
15774,Susacón,2013,1.000000
15790,Tasco,2013,1.000000
15798,Tenza,2013,1.000000
15806,Tibasosa,2013,1.000000
15810,Tipacoque,2013,1.000000
15835,Turmequé,2013,1.000000
15839,TUTAZÁ,2013,1.000000
15842,Úmbita,2013,1.000000
15022,Almeida,2014,1.000000
15051,Arcabuco,2014,1.000000
15114,Busbanzá,2014,1.000000
15131,Caldas,2014,1.000000
15135,Campohermoso,2014,1.000000
15232,Chíquiza,2014,1.000000
15180,Chiscas,2014,1.000000
15183,Chita,2014,1.000000
15187,Chivatá,2014,1.000000
15236,Chivor,2014,1.000000
15189,Ciénega,2014,1.000000
15212,Coper,2014,1.000000
15215,Corrales,2014,1.000000
15218,Covarachía,2014,1.000000
15223,Cubará,2014,1.000000
15224,Cucaita,2014,1.000000
15244,El Cocuy,2014,1.000000
15248,El Espino,2014,1.000000
15272,Firavitoba,2014,1.000000
15276,Floresta,2014,1.000000
15293,Gachantivá,2014,1.000000
15317,Guacamayas,2014,1.000000
15332,GÜICÁN DE LA SIERRA,2014,1.000000
15368,Jericó,2014,1.000000
15380,La Capilla,2014,1.000000
15403,La Uvita,2014,1.000000
15401,La Victoria,2014,1.000000
15377,Labranzagrande,2014,1.000000
15425,Macanal,2014,1.000000
15466,Monguí,2014,1.000000
15494,Nuevo Colón,2014,1.000000
15518,Pajarito,2014,1.000000
15522,Panqueba,2014,1.000000
15531,Pauna,2014,1.000000
15550,Pisba,2014,1.000000
15580,Quípama,2014,1.000000
15600,Ráquira,2014,1.000000
15638,Sáchica,2014,1.000000
15660,San Eduardo,2014,1.000000
15664,San José De Pare,2014,1.000000
15673,San Mateo,2014,1.000000
15676,San Miguel De Sema,2014,1.000000
15696,Santa Sofía,2014,1.000000
15720,Sativanorte,2014,1.000000
15723,Sativasur,2014,1.000000
15740,Siachoque,2014,1.000000
15755,Socotá,2014,1.000000
15761,Somondoco,2014,1.000000
15762,Sora,2014,1.000000
15764,Soracá,2014,1.000000
15774,Susacón,2014,1.000000
15798,Tenza,2014,1.000000
15810,Tipacoque,2014,1.000000
15814,Toca,2014,1.000000
15816,Togüí,2014,1.000000
15835,Turmequé,2014,1.000000
15839,TUTAZÁ,2014,1.000000
15842,Úmbita,2014,1.000000
15861,Ventaquemada,2014,1.000000
15879,Viracachá,2014,1.000000
15897,Zetaquira,2014,1.000000
15022,Almeida,2015,1.000000
15051,Arcabuco,2015,1.000000
15090,Berbeo,2015,1.000000
15097,Boavita,2015,1.000000
15104,Boyacá,2015,1.000000
15106,Briceño,2015,1.000000
15114,Busbanzá,2015,1.000000
15131,Caldas,2015,1.000000
15232,Chíquiza,2015,1.000000
15180,Chiscas,2015,1.000000
15185,Chitaraque,2015,1.000000
15212,Coper,2015,1.000000
15215,Corrales,2015,1.000000
15218,Covarachía,2015,1.000000
15223,Cubará,2015,1.000000
15224,Cucaita,2015,1.000000
15244,El Cocuy,2015,1.000000
15248,El Espino,2015,1.000000
15272,Firavitoba,2015,1.000000
15276,Floresta,2015,1.000000
15293,Gachantivá,2015,1.000000
15299,Garagoa,2015,1.000000
15317,Guacamayas,2015,1.000000
15325,Guayatá,2015,1.000000
15332,GÜICÁN DE LA SIERRA,2015,1.000000
15362,Iza,2015,1.000000
15368,Jericó,2015,1.000000
15403,La Uvita,2015,1.000000
15401,La Victoria,2015,1.000000
15377,Labranzagrande,2015,1.000000
15425,Macanal,2015,1.000000
15464,Mongua,2015,1.000000
15466,Monguí,2015,1.000000
15476,Motavita,2015,1.000000
15500,Oicatá,2015,1.000000
15514,Páez,2015,1.000000
15518,Pajarito,2015,1.000000
15522,Panqueba,2015,1.000000
15531,Pauna,2015,1.000000
15533,Paya,2015,1.000000
15537,Paz De Río,2015,1.000000
15550,Pisba,2015,1.000000
15580,Quípama,2015,1.000000
15600,Ráquira,2015,1.000000
15621,Rondón,2015,1.000000
15660,San Eduardo,2015,1.000000
15664,San José De Pare,2015,1.000000
15673,San Mateo,2015,1.000000
15676,San Miguel De Sema,2015,1.000000
15681,San Pablo De Borbur,2015,1.000000
15696,Santa Sofía,2015,1.000000
15720,Sativanorte,2015,1.000000
15723,Sativasur,2015,1.000000
15740,Siachoque,2015,1.000000
15761,Somondoco,2015,1.000000
15762,Sora,2015,1.000000
15774,Susacón,2015,1.000000
15778,Sutatenza,2015,1.000000
15798,Tenza,2015,1.000000
15804,Tibaná,2015,1.000000
15810,Tipacoque,2015,1.000000
15814,Toca,2015,1.000000
15816,Togüí,2015,1.000000
15820,Tópaga,2015,1.000000
15832,Tununguá,2015,1.000000
15835,Turmequé,2015,1.000000
15839,TUTAZÁ,2015,1.000000
15861,Ventaquemada,2015,1.000000
15879,Viracachá,2015,1.000000
15022,Almeida,2016,1.000000
15051,Arcabuco,2016,1.000000
15090,Berbeo,2016,1.000000
15092,Betéitiva,2016,1.000000
15104,Boyacá,2016,1.000000
15106,Briceño,2016,1.000000
15109,Buenavista,2016,1.000000
15114,Busbanzá,2016,1.000000
15131,Caldas,2016,1.000000
15135,Campohermoso,2016,1.000000
15162,Cerinza,2016,1.000000
15172,Chinavita,2016,1.000000
15232,Chíquiza,2016,1.000000
15180,Chiscas,2016,1.000000
15183,Chita,2016,1.000000
15187,Chivatá,2016,1.000000
15236,Chivor,2016,1.000000
15189,Ciénega,2016,1.000000
15212,Coper,2016,1.000000
15215,Corrales,2016,1.000000
15218,Covarachía,2016,1.000000
15223,Cubará,2016,1.000000
15224,Cucaita,2016,1.000000
15226,Cuítiva,2016,1.000000
15248,El Espino,2016,1.000000
15272,Firavitoba,2016,1.000000
15276,Floresta,2016,1.000000
15296,Gámeza,2016,1.000000
15317,Guacamayas,2016,1.000000
15325,Guayatá,2016,1.000000
15332,GÜICÁN DE LA SIERRA,2016,1.000000
15362,Iza,2016,1.000000
15367,Jenesano,2016,1.000000
15368,Jericó,2016,1.000000
15380,La Capilla,2016,1.000000
15403,La Uvita,2016,1.000000
15401,La Victoria,2016,1.000000
15377,Labranzagrande,2016,1.000000
15425,Macanal,2016,1.000000
15455,Miraflores,2016,1.000000
15464,Mongua,2016,1.000000
15466,Monguí,2016,1.000000
15494,Nuevo Colón,2016,1.000000
15500,Oicatá,2016,1.000000
15511,Pachavita,2016,1.000000
15514,Páez,2016,1.000000
15518,Pajarito,2016,1.000000
15522,Panqueba,2016,1.000000
15531,Pauna,2016,1.000000
15537,Paz De Río,2016,1.000000
15542,Pesca,2016,1.000000
15550,Pisba,2016,1.000000
15580,Quípama,2016,1.000000
15599,Ramiriquí,2016,1.000000
15600,Ráquira,2016,1.000000
15621,Rondón,2016,1.000000
15660,San Eduardo,2016,1.000000
15664,San José De Pare,2016,1.000000
15667,San Luis De Gaceno,2016,1.000000
15673,San Mateo,2016,1.000000
15681,San Pablo De Borbur,2016,1.000000
15693,Santa Rosa De Viterbo,2016,1.000000
15696,Santa Sofía,2016,1.000000
15720,Sativanorte,2016,1.000000
15723,Sativasur,2016,1.000000
15740,Siachoque,2016,1.000000
15757,Socha,2016,1.000000
15755,Socotá,2016,1.000000
15761,Somondoco,2016,1.000000
15762,Sora,2016,1.000000
15764,Soracá,2016,1.000000
15763,Sotaquirá,2016,1.000000
15774,Susacón,2016,1.000000
15778,Sutatenza,2016,1.000000
15790,Tasco,2016,1.000000
15798,Tenza,2016,1.000000
15804,Tibaná,2016,1.000000
15806,Tibasosa,2016,1.000000
15808,Tinjacá,2016,1.000000
15810,Tipacoque,2016,1.000000
15814,Toca,2016,1.000000
15816,Togüí,2016,1.000000
15820,Tópaga,2016,1.000000
15822,Tota,2016,1.000000
15832,Tununguá,2016,1.000000
15835,Turmequé,2016,1.000000
15837,Tuta,2016,1.000000
15839,TUTAZÁ,2016,1.000000
15842,Úmbita,2016,1.000000
15879,Viracachá,2016,1.000000
15897,Zetaquira,2016,1.000000
15022,Almeida,2017,1.000000
15051,Arcabuco,2017,1.000000
15087,Belén,2017,1.000000
15090,Berbeo,2017,1.000000
15092,Betéitiva,2017,1.000000
15097,Boavita,2017,1.000000
15106,Briceño,2017,1.000000
15109,Buenavista,2017,1.000000
15114,Busbanzá,2017,1.000000
15131,Caldas,2017,1.000000
15135,Campohermoso,2017,1.000000
15162,Cerinza,2017,1.000000
15172,Chinavita,2017,1.000000
15232,Chíquiza,2017,1.000000
15180,Chiscas,2017,1.000000
15183,Chita,2017,1.000000
15185,Chitaraque,2017,1.000000
15187,Chivatá,2017,1.000000
15189,Ciénega,2017,1.000000
15204,Cómbita,2017,1.000000
15212,Coper,2017,1.000000
15215,Corrales,2017,1.000000
15218,Covarachía,2017,1.000000
15224,Cucaita,2017,1.000000
15226,Cuítiva,2017,1.000000
15244,El Cocuy,2017,1.000000
15248,El Espino,2017,1.000000
15272,Firavitoba,2017,1.000000
15276,Floresta,2017,1.000000
15293,Gachantivá,2017,1.000000
15296,Gámeza,2017,1.000000
15299,Garagoa,2017,1.000000
15317,Guacamayas,2017,1.000000
15325,Guayatá,2017,1.000000
15332,GÜICÁN DE LA SIERRA,2017,1.000000
15362,Iza,2017,1.000000
15367,Jenesano,2017,1.000000
15368,Jericó,2017,1.000000
15380,La Capilla,2017,1.000000
15403,La Uvita,2017,1.000000
15401,La Victoria,2017,1.000000
15377,Labranzagrande,2017,1.000000
15425,Macanal,2017,1.000000
15455,Miraflores,2017,1.000000
15464,Mongua,2017,1.000000
15466,Monguí,2017,1.000000
15476,Motavita,2017,1.000000
15494,Nuevo Colón,2017,1.000000
15500,Oicatá,2017,1.000000
15511,Pachavita,2017,1.000000
15514,Páez,2017,1.000000
15518,Pajarito,2017,1.000000
15522,Panqueba,2017,1.000000
15531,Pauna,2017,1.000000
15533,Paya,2017,1.000000
15537,Paz De Río,2017,1.000000
15542,Pesca,2017,1.000000
15550,Pisba,2017,1.000000
15580,Quípama,2017,1.000000
15600,Ráquira,2017,1.000000
15621,Rondón,2017,1.000000
15638,Sáchica,2017,1.000000
15660,San Eduardo,2017,1.000000
15664,San José De Pare,2017,1.000000
15673,San Mateo,2017,1.000000
15676,San Miguel De Sema,2017,1.000000
15681,San Pablo De Borbur,2017,1.000000
15690,Santa María,2017,1.000000
15693,Santa Rosa De Viterbo,2017,1.000000
15696,Santa Sofía,2017,1.000000
15686,Santana,2017,1.000000
15720,Sativanorte,2017,1.000000
15723,Sativasur,2017,1.000000
15757,Socha,2017,1.000000
15755,Socotá,2017,1.000000
15759,Sogamoso,2017,1.000000
15761,Somondoco,2017,1.000000
15762,Sora,2017,1.000000
15764,Soracá,2017,1.000000
15763,Sotaquirá,2017,1.000000
15774,Susacón,2017,1.000000
15776,Sutamarchán,2017,1.000000
15778,Sutatenza,2017,1.000000
15790,Tasco,2017,1.000000
15798,Tenza,2017,1.000000
15804,Tibaná,2017,1.000000
15810,Tipacoque,2017,1.000000
15814,Toca,2017,1.000000
15816,Togüí,2017,1.000000
15820,Tópaga,2017,1.000000
15822,Tota,2017,1.000000
15832,Tununguá,2017,1.000000
15835,Turmequé,2017,1.000000
15839,TUTAZÁ,2017,1.000000
15842,Úmbita,2017,1.000000
15879,Viracachá,2017,1.000000
15897,Zetaquira,2017,1.000000
